DAY,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,PRECIPITATION
26/12/2008,6,3.5,4.8,0
27/12/2008,3.4,0.4,1.9,0
28/12/2008,4.3,2,3.2,5
29/12/2008,3.9,0.6,2.3,0
30/12/2008,3.6,-1.2,1.2,0
31/12/2008,4.4,-2.7,0.9,5
01/01/2009,2.4,0.2,1.3,5
02/01/2009,0,-2.2,-1.1,0
03/01/2009,3.4,-1.5,0.9,0
04/01/2009,3.5,-4.2,-0.4,0
05/01/2009,-1.1,-6,-3.6,0
06/01/2009,1.9,-4,-1.1,0.2
07/01/2009,2.1,-0.5,0.8,3
08/01/2009,4.7,1.2,2.9,0.2
09/01/2009,3.5,-0.7,1.4,0
10/01/2009,5.3,-2.3,1.5,0
11/01/2009,7.7,-0.6,3.5,0
12/01/2009,7.6,-2.2,2.7,0
13/01/2009,4.6,-0.3,2.1,4.4
14/01/2009,6.6,1.7,4.2,2
15/01/2009,7.4,4.2,5.8,0.2
16/01/2009,10.5,3.8,7.2,0
17/01/2009,4.3,-0.1,2.1,0
18/01/2009,6.6,2.4,4.5,0
19/01/2009,6.1,2.4,4.2,0.4
20/01/2009,16,4.3,10.2,1
21/01/2009,7.8,4.2,6,0.6
22/01/2009,7.5,2.4,4.9,0
23/01/2009,8.4,0.3,4.3,0.6
24/01/2009,5.7,0,2.8,32
25/01/2009,7.8,3.4,5.6,5
26/01/2009,9.3,3.3,6.3,4
27/01/2009,7.7,5.2,6.4,0.6
28/01/2009,10.1,5,7.6,0.6
29/01/2009,10,0.8,5.4,0
30/01/2009,10.9,2.2,6.5,0
31/01/2009,6.1,0.2,3.2,0
01/02/2009,4.8,1.7,3.3,1
02/02/2009,6,2,4,10
03/02/2009,6.4,4,5.2,1.8
04/02/2009,14.8,5.1,9.9,0
05/02/2009,17,3.9,10.4,1
06/02/2009,15.9,7.7,11.8,2.2
07/02/2009,16.2,8.4,12.3,3
08/02/2009,9.8,4.7,7.2,0.2
09/02/2009,14.1,5.5,9.8,0
10/02/2009,14,4.1,9,1
11/02/2009,6.8,1.9,4.3,4
12/02/2009,10.4,0.4,5.4,2
13/02/2009,8.7,1.4,5,9
14/02/2009,8.5,-2.1,3.2,0
15/02/2009,8.4,-1.3,3.6,0
16/02/2009,11.2,-2.8,4.2,0
17/02/2009,10.8,-0.8,5,0.4
18/02/2009,6.4,1.1,3.7,0
19/02/2009,8,-5,1.5,0
20/02/2009,10.3,-4.4,2.9,0
21/02/2009,11.9,-0.3,5.8,0
22/02/2009,12.2,-1.1,5.6,0
23/02/2009,9.7,-1.4,4.2,0
24/02/2009,11.4,1.1,6.3,0
25/02/2009,11.1,0.4,5.7,0
26/02/2009,13.9,-0.6,6.6,0
27/02/2009,14.7,1,7.8,0
28/02/2009,15.4,0,7.7,0
01/03/2009,12.6,1.7,7.2,0.2
02/03/2009,11.3,7.9,9.6,4
03/03/2009,12.8,7.7,10.2,2
04/03/2009,10.8,4.4,7.6,12.6
05/03/2009,11.8,8.5,10.1,4
06/03/2009,12,4.8,8.4,0
07/03/2009,17,4.2,10.6,0
08/03/2009,18.2,3.1,10.7,0
09/03/2009,17.7,5.1,11.4,0
10/03/2009,17,1.5,9.3,0
11/03/2009,16.8,2,9.4,0
12/03/2009,16.1,0.3,8.2,0
13/03/2009,18,2.9,10.4,0
14/03/2009,15.6,3.9,9.8,0
15/03/2009,16.2,4.2,10.2,0
16/03/2009,16.9,8,12.4,0
17/03/2009,17,2.1,9.5,0
18/03/2009,18,4.1,11.1,0
19/03/2009,17.3,2.2,9.7,1
20/03/2009,9.6,5.7,7.6,0
21/03/2009,9.8,4.2,7,0
22/03/2009,14,-0.9,6.6,0
23/03/2009,18.8,0.7,9.7,0
24/03/2009,15.8,8.7,12.3,6
25/03/2009,16.7,0.2,8.4,0.2
26/03/2009,17.4,2.5,10,0
27/03/2009,18.8,4.5,11.6,0
28/03/2009,15.7,5.7,10.7,12
29/03/2009,13.4,10.5,11.9,5
30/03/2009,16.6,10.3,13.4,5.2
31/03/2009,12.1,11.2,11.6,14
01/04/2009,16.4,10.5,13.4,4.2
02/04/2009,14.2,11.4,12.8,12
03/04/2009,19.4,8,13.7,0
04/04/2009,16.1,9.9,13,4
05/04/2009,21.2,10.6,15.9,0
06/04/2009,22.8,10.1,16.4,0
07/04/2009,23.4,8.9,16.2,0
08/04/2009,22,8.4,15.2,0
09/04/2009,18.6,8.3,13.4,0
10/04/2009,16.9,8.3,12.6,0
11/04/2009,18.4,8.8,13.6,0
12/04/2009,19,10.6,14.8,0
13/04/2009,22.9,8.3,15.6,0.2
14/04/2009,23.1,7.3,15.2,0
15/04/2009,23.4,7.9,15.6,0
16/04/2009,19,9.3,14.1,0
17/04/2009,21,7.4,14.2,0
18/04/2009,20,8.5,14.2,1
19/04/2009,14.7,11.8,13.3,18
20/04/2009,16.7,10.4,13.6,5
21/04/2009,19.4,12.1,15.7,0.9
22/04/2009,22.1,12.9,17.5,0
23/04/2009,18.7,9.7,14.2,4.2
24/04/2009,16.3,7.3,11.8,0
25/04/2009,19.3,5.4,12.4,0
26/04/2009,15.4,9.8,12.6,3
27/04/2009,17.7,11.9,14.8,0.5
28/04/2009,18.3,12.5,15.4,4
29/04/2009,18.4,10.7,14.5,0
30/04/2009,17.7,8.7,13.2,3
01/05/2009,23.3,9.6,16.4,0
02/05/2009,24.4,10.2,17.3,0.4
03/05/2009,20.9,8.7,14.8,0
04/05/2009,23.8,8.9,16.3,3
05/05/2009,18.1,11.7,14.9,4
06/05/2009,21.4,9,15.2,0
07/05/2009,24.4,9.3,16.9,0
08/05/2009,26.1,10.8,18.4,0
09/05/2009,25.8,13,19.4,0
10/05/2009,26.5,11.8,19.1,0
11/05/2009,27.8,12.9,20.3,0
12/05/2009,27.9,14.1,21,0
13/05/2009,28,14.9,21.4,0
14/05/2009,28,12.2,20.1,0
15/05/2009,22.2,12.2,17.2,0
16/05/2009,24.1,15.2,19.6,0
17/05/2009,27.2,13.4,20.3,0
18/05/2009,30.2,16.1,23.2,0
19/05/2009,30,14.7,22.4,0
20/05/2009,29.5,15.4,22.4,0
21/05/2009,30.1,15,22.5,0
22/05/2009,31.8,16.1,23.9,0
23/05/2009,32.2,17.8,25,0
24/05/2009,33.1,17.6,25.3,0
25/05/2009,34.1,18.6,26.3,0
26/05/2009,34.2,16.9,25.6,0
27/05/2009,28.7,17.9,23.3,9.4
28/05/2009,23.8,15.4,19.6,0
29/05/2009,24.1,11.6,17.9,10
30/05/2009,22.4,8.6,15.5,0.2
31/05/2009,18,14.2,16.1,5.4
01/06/2009,17.7,14.7,16.2,15
02/06/2009,24,13.5,18.8,0
03/06/2009,28.4,12.6,20.5,6
04/06/2009,27.4,15.3,21.3,0
05/06/2009,26,15.8,20.9,0
06/06/2009,28.1,16.8,22.5,0
07/06/2009,25.7,17.5,21.6,5
08/06/2009,27.3,13.9,20.6,0
09/06/2009,27.4,14.1,20.7,0
10/06/2009,27.6,16.2,21.9,0
11/06/2009,29,15.3,22.2,0
12/06/2009,27.8,17.4,22.6,0
13/06/2009,28.2,16.7,22.4,0
14/06/2009,31.2,17.5,24.3,0
15/06/2009,33.2,17.8,25.5,0
16/06/2009,34.3,17.2,25.7,0
17/06/2009,26.1,20.3,23.2,0
18/06/2009,29.7,14.8,22.2,0
19/06/2009,31.3,16.8,24.1,0
20/06/2009,21.3,18.7,20,3
21/06/2009,23.4,16,19.7,0.6
22/06/2009,24.1,13.4,18.7,2
23/06/2009,23.9,13.7,18.8,0.8
24/06/2009,25.5,12.6,19.1,0
25/06/2009,28.4,16.3,22.3,0
26/06/2009,26.8,18.2,22.5,0
27/06/2009,24.9,17.5,21.2,14
28/06/2009,28.7,16.3,22.5,0
29/06/2009,29.2,19.5,24.3,0
30/06/2009,29.6,18.5,24,0
01/07/2009,31.1,18.4,24.7,0
02/07/2009,30.3,18.7,24.5,0
03/07/2009,31.8,18.5,25.1,0
04/07/2009,31.4,20.6,26,5
05/07/2009,29.4,18.7,24.1,6
06/07/2009,29,20.1,24.5,0
07/07/2009,30.4,18,24.2,0
08/07/2009,29.6,19.7,24.7,0
09/07/2009,28,16.4,22.2,0
10/07/2009,26.3,14.7,20.5,5
11/07/2009,25.8,15.8,20.8,0
12/07/2009,28.4,14,21.2,0
13/07/2009,30.2,17.4,23.8,0
14/07/2009,31.6,19.5,25.5,0
15/07/2009,32.5,20,26.3,0
16/07/2009,33.3,21,27.1,0
17/07/2009,34.3,21.8,28.1,0.6
18/07/2009,26.5,20.1,23.3,0
19/07/2009,29.6,16.2,22.9,0
20/07/2009,30,15.4,22.7,0
21/07/2009,30.6,17.2,23.9,0
22/07/2009,35,18.2,26.6,0
23/07/2009,37.4,19.4,28.4,0
24/07/2009,36.3,20.3,28.3,0
25/07/2009,31.1,21.7,26.4,0
26/07/2009,29,19,24,0
27/07/2009,30.8,17.2,24,0
28/07/2009,32.3,18.5,25.4,0
29/07/2009,31.1,19.2,25.1,0
30/07/2009,33.3,18.8,26,0
31/07/2009,31.7,20.4,26,0
01/08/2009,32.6,20,26.3,0
02/08/2009,34.9,19.1,27,0
03/08/2009,30.9,19.9,25.4,0.6
04/08/2009,28.2,18.6,23.4,0
05/08/2009,29.9,17.7,23.8,0
06/08/2009,30.8,18.3,24.5,0
07/08/2009,31.3,18.9,25.1,0
08/08/2009,31.1,19,25,0
09/08/2009,31.5,20.4,26,0
10/08/2009,32,19.6,25.8,14.2
11/08/2009,30.9,19.4,25.1,0
12/08/2009,31.4,19.7,25.5,0
13/08/2009,33.2,20.1,26.7,0
14/08/2009,31.5,19.6,25.5,0
15/08/2009,31.2,20.3,25.8,0
16/08/2009,32.9,20.8,26.9,0
17/08/2009,34.4,21.9,28.2,0
18/08/2009,36.1,20.5,28.3,0
19/08/2009,34.7,20.9,27.8,0
20/08/2009,34.7,20.1,27.4,0
21/08/2009,35.9,20.8,28.3,0
22/08/2009,34.4,21.8,28.1,0
23/08/2009,29.7,22.8,26.2,0
24/08/2009,29.8,19.3,24.5,0
25/08/2009,31.1,18.3,24.7,0
26/08/2009,32.4,20,26.2,0
27/08/2009,32.5,23.9,28.2,0
28/08/2009,33.4,20.8,27.1,0
29/08/2009,35.3,21.6,28.4,42
30/08/2009,24.6,19.9,22.3,3
31/08/2009,28.7,16.2,22.4,0
01/09/2009,30.7,16,23.4,0
02/09/2009,31.9,18.3,25.1,0
03/09/2009,33.6,20.1,26.9,0.8
04/09/2009,33.5,21.8,27.6,0
05/09/2009,28.1,20.8,24.5,0
06/09/2009,25.1,15.7,20.4,0
07/09/2009,25.4,12.9,19.2,0
08/09/2009,25.7,13,19.3,0
09/09/2009,25.5,14.5,20,0
10/09/2009,27.3,15.6,21.4,0
11/09/2009,28,15.7,21.8,0
12/09/2009,26.3,16.9,21.6,0
13/09/2009,26.8,15.4,21.1,1
14/09/2009,19.3,15,17.2,3
15/09/2009,22.8,14.8,18.8,6.6
16/09/2009,23.7,18,20.9,0
17/09/2009,25.3,18.1,21.7,0
18/09/2009,26.9,15.9,21.4,0
19/09/2009,27.1,16.8,22,0
20/09/2009,26.5,16.3,21.4,0
21/09/2009,24.9,17.7,21.3,0
22/09/2009,27.1,16.4,21.7,0
23/09/2009,27.6,14,20.8,0
24/09/2009,26.5,13.2,19.8,0
25/09/2009,26.3,13.5,19.9,0
26/09/2009,25.4,15.8,20.6,0
27/09/2009,25.5,14.4,20,0
28/09/2009,27.1,14,20.5,0
29/09/2009,28.2,13.7,21,0
30/09/2009,28,13.5,20.7,0
01/10/2009,27.4,14,20.7,0
02/10/2009,24.5,15.1,19.8,6
03/10/2009,23.3,14.6,18.9,0
04/10/2009,25.1,10.4,17.8,0
05/10/2009,26.3,14.4,20.3,0
06/10/2009,26.9,15.1,21,0
07/10/2009,27.3,14.4,20.8,0
08/10/2009,26.7,14,20.4,0
09/10/2009,23.2,14.9,19,6.2
10/10/2009,24,16,20,14
11/10/2009,23.6,15.4,19.5,0
12/10/2009,23.1,14.7,18.9,17
13/10/2009,20.5,9,14.8,3
14/10/2009,15.4,7.1,11.3,0.2
15/10/2009,13.7,2.6,8.1,9
16/10/2009,15.4,6.4,10.9,0.4
17/10/2009,16,6.2,11.1,14
18/10/2009,15.4,7,11.2,0
19/10/2009,14.3,6.7,10.5,0
20/10/2009,16.9,3.3,10.1,0
21/10/2009,11.2,5.5,8.4,5
22/10/2009,16.6,8.8,12.7,0
23/10/2009,12.2,9.9,11,69
24/10/2009,19.1,11.9,15.5,0
25/10/2009,19,9.4,14.2,0
26/10/2009,20.1,9.3,14.7,0
27/10/2009,19.8,9.1,14.4,0
28/10/2009,18.5,8.5,13.5,0
29/10/2009,17.6,7.8,12.7,0
30/10/2009,17.4,7.8,12.6,0
31/10/2009,15.4,5.7,10.5,0
01/11/2009,15.6,3.2,9.4,0
02/11/2009,13,3.8,8.4,4
03/11/2009,13.3,7.7,10.5,3
04/11/2009,13,3.8,8.4,7
05/11/2009,14.3,7.3,10.8,2
06/11/2009,11.6,8.7,10.1,0.4
07/11/2009,15.7,7.7,11.7,0
08/11/2009,13.1,8.7,10.9,6
09/11/2009,12,6.9,9.5,6
10/11/2009,13.2,9.5,11.4,0.2
11/11/2009,15.2,4.9,10,0
12/11/2009,15.1,2.9,9,0
13/11/2009,13,5,9,0
14/11/2009,14.2,8.6,11.4,0
15/11/2009,11.8,7.8,9.8,0
16/11/2009,12.8,8.9,10.9,0.2
17/11/2009,12.3,10.7,11.5,0
18/11/2009,12.5,9.9,11.2,0.4
19/11/2009,12.7,10.1,11.4,0
20/11/2009,13.2,11,12.1,0
21/11/2009,11.3,10.5,10.9,0
22/11/2009,12.3,8.9,10.6,0
23/11/2009,12.4,9.2,10.8,0
24/11/2009,11.7,9.5,10.6,0.1
25/11/2009,10.8,8.9,9.8,0.2
26/11/2009,13.8,6.9,10.4,0
27/11/2009,12,7.4,9.7,0.8
28/11/2009,12,9.4,10.7,0
29/11/2009,14.8,5.8,10.3,1
30/11/2009,18.9,12.3,15.6,0.2
01/12/2009,14.9,8.8,11.8,0
02/12/2009,11.2,3,7.1,0
03/12/2009,10.8,1.3,6.1,0.4
04/12/2009,7.5,3.7,5.6,4
05/12/2009,11.4,6.4,8.9,0
06/12/2009,10.4,2.8,6.6,0
07/12/2009,9.6,5,7.3,0.2
08/12/2009,9.4,7.3,8.3,0.4
09/12/2009,12.3,3.1,7.7,0
10/12/2009,12,0.5,6.2,0
11/12/2009,9.6,-0.4,4.6,0
12/12/2009,9.8,0.7,5.3,0
13/12/2009,6.6,3.3,5,42
14/12/2009,4.2,2.1,3.1,21.2
15/12/2009,3.9,1.6,2.8,0
16/12/2009,4.9,0.4,2.7,0.8
17/12/2009,1.2,-1.3,-0.1,0.4
18/12/2009,4,-1.1,1.4,0.4
19/12/2009,-0.1,-2.7,-1.4,0
20/12/2009,-3.2,-8.6,-5.9,0
21/12/2009,-4.7,-9.1,-6.9,0
22/12/2009,0.9,-5.3,-2.2,4
23/12/2009,5.3,0.3,2.8,0
24/12/2009,8.2,2.4,5.3,0
25/12/2009,15.9,5.1,10.5,0
26/12/2009,7.5,1.3,4.4,6.6
27/12/2009,9,2.5,5.8,0
28/12/2009,5.5,-2.5,1.5,5
29/12/2009,4.9,3.1,4,2.8
30/12/2009,5.8,4,4.9,0
31/12/2009,8.2,2.8,5.5,12
01/01/2010,5.5,2.4,4,2.4
02/01/2010,7.9,4.4,6.2,14.6
03/01/2010,5.5,-0.7,2.4,0
04/01/2010,1.3,0.3,0.8,0
05/01/2010,-0.1,-0.6,-0.3,0.2
06/01/2010,4.8,-0.2,2.3,7.2
07/01/2010,2.7,-1,0.8,8
08/01/2010,5.4,0.8,3.1,13.4
09/01/2010,9.2,2.8,6,7.4
10/01/2010,9.1,2.3,5.7,0
11/01/2010,8.6,-0.2,4.2,0
12/01/2010,6.3,0.7,3.5,0
13/01/2010,5.2,2.1,3.6,0
14/01/2010,5.8,2.9,4.3,0
15/01/2010,5.7,3.7,4.7,0.4
16/01/2010,6.5,1.7,4.1,0
17/01/2010,4.4,1.2,2.8,0
18/01/2010,7.1,1.7,4.4,0
19/01/2010,0.6,-1.7,-0.6,0
20/01/2010,0.4,-1.3,-0.5,0
21/01/2010,3.6,-0.5,1.6,0
22/01/2010,1.9,-0.2,0.8,0.2
23/01/2010,3.7,-0.2,1.8,0
24/01/2010,2.4,-3.7,-0.7,0
25/01/2010,2.6,1,1.8,0
26/01/2010,0.9,0.7,0.8,4.8
27/01/2010,3.7,0.4,2,0
28/01/2010,2.3,-3.8,-0.7,0
29/01/2010,1.6,-4.3,-1.4,0.2
30/01/2010,2.5,-0.9,0.8,0.2
31/01/2010,1.6,0.3,0.9,5.6
01/02/2010,2.6,-8.4,-2.9,0.2
02/02/2010,4.7,-8.8,-2.1,1
03/02/2010,5.3,-6.2,-0.5,0
04/02/2010,5,-3.6,0.7,0.2
05/02/2010,6.2,0.8,3.5,11.6
06/02/2010,6.1,1.8,3.9,7
07/02/2010,9.2,2,5.6,0
08/02/2010,5.7,-0.1,2.8,0
09/02/2010,3.1,-3.1,0,1.8
10/02/2010,3.3,1.8,2.6,15.8
11/02/2010,3.2,0,1.6,7.6
12/02/2010,5.1,1.2,3.1,0
13/02/2010,9.4,-1.2,4.1,0.2
14/02/2010,7,-1.8,2.6,0
15/02/2010,7.9,-0.5,3.7,0.2
16/02/2010,7.4,2,4.7,0.8
17/02/2010,8.7,3.7,6.2,7
18/02/2010,11.9,5.5,8.7,0.4
19/02/2010,13.4,4.5,8.9,5.8
20/02/2010,10.4,7.1,8.7,1.4
21/02/2010,9.8,0.7,5.2,3
22/02/2010,11.1,4.7,7.9,6.8
23/02/2010,8.3,5.3,6.8,2.6
24/02/2010,10.1,5.2,7.6,0
25/02/2010,13.2,2.6,7.9,2.2
26/02/2010,14.5,7.9,11.2,1.2
27/02/2010,14.6,1.9,8.2,0
28/02/2010,11.9,6.8,9.3,0
01/03/2010,12.9,4.6,8.7,0
02/03/2010,14.7,5.1,9.9,0.2
03/03/2010,9.5,3,6.3,22.8
04/03/2010,8.8,6.4,7.6,7
05/03/2010,6.2,2.6,4.4,4.8
06/03/2010,9,-1.4,3.8,0.6
07/03/2010,6.5,2.1,4.3,0
08/03/2010,5.2,-0.7,2.2,0
09/03/2010,4.2,0.6,2.4,7.4
10/03/2010,2.7,1,1.8,12.2
11/03/2010,2.9,0.6,1.7,0
12/03/2010,6.6,-1.3,2.7,0
13/03/2010,10.4,-0.8,4.8,0.2
14/03/2010,12.3,-1.1,5.6,0.2
15/03/2010,13,0.6,6.8,0
16/03/2010,14.7,1.4,8.1,0.2
17/03/2010,15.2,0.5,7.8,0
18/03/2010,16.6,2.8,9.7,0
19/03/2010,16.6,3.8,10.2,0
20/03/2010,15.7,3.9,9.8,0
21/03/2010,16.3,9.4,12.8,4.6
22/03/2010,13.9,10.1,12,1.6
23/03/2010,14.7,9.9,12.3,0
24/03/2010,16.4,6.4,11.4,0.2
25/03/2010,17.2,4.4,10.8,0
26/03/2010,17.5,8.1,12.8,0.2
27/03/2010,19,8.7,13.8,1.4
28/03/2010,20.4,5.2,12.8,0
29/03/2010,20.3,5.3,12.8,0
30/03/2010,17.2,7.9,12.5,2
31/03/2010,17.7,8.2,13,3.2
01/04/2010,17.9,7,12.4,0.2
02/04/2010,13.8,3.7,8.7,0.2
03/04/2010,16.7,2.3,9.5,0
04/04/2010,14.2,7.6,10.9,25
05/04/2010,14.5,9,11.7,1.4
06/04/2010,17.2,3.1,10.1,0.2
07/04/2010,16.3,3.2,9.7,0
08/04/2010,17.5,3.5,10.5,0.2
09/04/2010,20,4.2,12.1,0
10/04/2010,21.9,6.9,14.4,6
11/04/2010,12.9,7.7,10.3,0
12/04/2010,14.1,3.9,9,0
13/04/2010,11.9,6.2,9,0.4
14/04/2010,17,1.5,9.3,0
15/04/2010,17,4.5,10.7,2.6
16/04/2010,15.8,5.9,10.8,3.6
17/04/2010,13.7,9.9,11.8,10.2
18/04/2010,17.2,8,12.6,0.4
19/04/2010,20.3,7.4,13.9,0
20/04/2010,22.6,7.1,14.9,0
21/04/2010,23.9,9.7,16.8,0
22/04/2010,22.2,9.5,15.8,0
23/04/2010,16.3,12.6,14.4,10.4
24/04/2010,15.8,12.6,14.2,2.4
25/04/2010,22.9,11.9,17.4,0
26/04/2010,25.6,10.9,18.2,0
27/04/2010,22.1,12.5,17.3,0.2
28/04/2010,22.4,12.6,17.5,0
29/04/2010,23.8,8.4,16.1,0
30/04/2010,26.2,10.6,18.4,0
01/05/2010,25.1,10.6,17.8,0
02/05/2010,19.3,15.2,17.3,9.2
03/05/2010,24.2,15.1,19.6,0.2
04/05/2010,19.4,12.9,16.1,13.6
05/05/2010,19.9,15.2,17.5,1.2
06/05/2010,19.3,9.9,14.6,0
07/05/2010,19,7.2,13.1,0
08/05/2010,19.6,11.3,15.4,3.4
09/05/2010,22.1,9.3,15.7,3.4
10/05/2010,22.7,13,17.8,0.2
11/05/2010,19.1,13.2,16.1,12
12/05/2010,22.7,11.9,17.3,0.2
13/05/2010,21.1,13.7,17.4,0
14/05/2010,20.9,10.3,15.6,6.2
15/05/2010,13.9,12.5,13.2,21
16/05/2010,21.5,11.6,16.6,0
17/05/2010,21.6,12.2,16.9,0
18/05/2010,23.8,9.6,16.7,0
19/05/2010,19.2,11.3,15.2,3.8
20/05/2010,19.8,8.7,14.3,0
21/05/2010,22.2,10.7,16.4,0
22/05/2010,25.6,11.7,18.6,0
23/05/2010,26.7,12.6,19.6,0
24/05/2010,28,13,20.5,0
25/05/2010,29.5,13,21.2,0
26/05/2010,28.4,12.1,20.2,0
27/05/2010,27.8,13.3,20.5,31.2
28/05/2010,24.9,13.7,19.3,0.2
29/05/2010,25.1,14.1,19.6,3
30/05/2010,26.2,14.7,20.4,0
31/05/2010,26.3,15.3,20.8,0.2
01/06/2010,27.3,8.8,18,0
02/06/2010,24.7,16.4,20.5,1.6
03/06/2010,21.8,14.8,18.3,0.2
04/06/2010,26.3,14.3,20.3,0
05/06/2010,26.4,14.4,20.4,0
06/06/2010,28,12.6,20.3,0
07/06/2010,30,15.6,22.8,0
08/06/2010,30.1,17.5,23.8,0
09/06/2010,29.4,16.6,23,0
10/06/2010,30.1,17.9,24,1
11/06/2010,30.7,17.6,24.2,0.2
12/06/2010,30.4,17.7,24.1,0
13/06/2010,30.8,20.1,25.4,0
14/06/2010,30.5,16.7,23.6,0
15/06/2010,25.5,18.5,22,21
16/06/2010,27.8,19.5,23.6,0
17/06/2010,26.3,15.3,20.8,4.8
18/06/2010,27.2,15.7,21.5,0
19/06/2010,25.6,15.9,20.7,6.6
20/06/2010,19.3,16,17.6,67.8
21/06/2010,19,13.8,16.4,0
22/06/2010,25.6,14.2,19.9,0
23/06/2010,25.7,15.7,20.7,0
24/06/2010,25.2,13,19.1,0
25/06/2010,27.6,14.1,20.8,0
26/06/2010,29,16.3,22.6,0
27/06/2010,29,15.8,22.4,0
28/06/2010,29.8,15.6,22.7,0
29/06/2010,30.3,16.7,23.5,0
30/06/2010,32.4,18.2,25.3,0
01/07/2010,32.5,19.5,26,0
02/07/2010,32.5,18.6,25.5,0
03/07/2010,33.1,19.7,26.4,0
04/07/2010,34.3,21.9,28.1,0
05/07/2010,31.2,20.9,26.1,0.4
06/07/2010,31.5,21.6,26.5,16
07/07/2010,28.8,19.8,24.3,0
08/07/2010,28.8,18.2,23.5,0
09/07/2010,29.8,17.1,23.4,0
10/07/2010,31.6,18.9,25.3,0
11/07/2010,32.3,19.1,25.7,0
12/07/2010,32.3,19.6,25.9,0
13/07/2010,34.8,21.7,28.2,0
14/07/2010,34.7,21.8,28.2,0
15/07/2010,35.8,21.7,28.8,0
16/07/2010,35.2,21.7,28.5,0
17/07/2010,35.4,21.9,28.7,0
18/07/2010,28.4,22.7,25.5,0
19/07/2010,29.4,20.3,24.8,0
20/07/2010,30.4,18.6,24.5,0
21/07/2010,31.7,19.4,25.5,0
22/07/2010,34.5,20.7,27.6,0
23/07/2010,35.5,21.8,28.6,0
24/07/2010,30.4,20.9,25.7,0
25/07/2010,28.4,16.4,22.4,0
26/07/2010,26.8,16.1,21.4,0
27/07/2010,27.4,13.9,20.7,0
28/07/2010,30.1,13.5,21.8,0
29/07/2010,25.6,19.4,22.5,9.4
30/07/2010,24.7,16.4,20.5,0
31/07/2010,26.6,15.5,21,0
01/08/2010,29.3,15.8,22.5,0
02/08/2010,30.1,17.1,23.6,0
03/08/2010,30.1,18.4,24.3,0
04/08/2010,27.1,17.9,22.5,0
05/08/2010,21.9,17.1,19.5,21.8
06/08/2010,24.8,15.5,20.1,5
07/08/2010,27.3,15.1,21.2,0
08/08/2010,29.4,16.4,22.9,0
09/08/2010,29,16.3,22.6,0
10/08/2010,30.2,17.6,23.9,0
11/08/2010,30.3,18.2,24.3,0
12/08/2010,31.5,18.9,25.2,5.8
13/08/2010,23.6,19.8,21.7,33.8
14/08/2010,23.2,16.6,19.9,25.6
15/08/2010,29.5,19.3,24.4,0
16/08/2010,28.2,16.2,22.2,0
17/08/2010,28.3,14.3,21.3,0
18/08/2010,29.2,16.5,22.8,0
19/08/2010,29.9,17.8,23.8,0
20/08/2010,29.3,19.1,24.2,0
21/08/2010,31.1,20.8,25.9,0
22/08/2010,31.4,19.6,25.5,0
23/08/2010,32.8,18.5,25.6,0
24/08/2010,33.5,19.4,26.5,0
25/08/2010,31.8,20.6,26.2,0
26/08/2010,32,20.1,26.1,0
27/08/2010,33.8,19.7,26.7,0
28/08/2010,32.7,21,26.8,0
29/08/2010,25.1,18.3,21.7,0.4
30/08/2010,24.8,15.6,20.2,0.2
31/08/2010,25.9,10.9,18.4,0
01/09/2010,25.3,11.8,18.5,0
02/09/2010,26,12.4,19.2,0
03/09/2010,25.8,15,20.4,0.8
04/09/2010,26.7,15.2,20.9,0
05/09/2010,25.2,16.8,21,2.4
06/09/2010,23.3,17.4,20.3,0.6
07/09/2010,26.7,16.3,21.5,0
08/09/2010,23.2,16.6,19.9,2
09/09/2010,26.5,13.3,19.9,0.2
10/09/2010,23.1,14.7,18.9,0
11/09/2010,25.1,12.9,19,0
12/09/2010,25.4,12.8,19.1,0
13/09/2010,25.1,12.4,18.7,0.4
14/09/2010,25.5,14.1,19.8,0
15/09/2010,26.9,13.5,20.2,0
16/09/2010,27.3,14.7,21,0
17/09/2010,24.8,19.9,22.4,1.8
18/09/2010,24,19.1,21.6,13.4
19/09/2010,20.2,14.6,17.4,0
20/09/2010,22.5,11.6,17,0
21/09/2010,23.9,11.1,17.5,0
22/09/2010,25.6,12.1,18.8,1
23/09/2010,24.7,10.4,17.6,0.2
24/09/2010,22.8,12.6,17.7,5
25/09/2010,20.2,14.4,17.3,0
26/09/2010,23.7,10.6,17.2,0
27/09/2010,20.5,12.6,16.5,0
28/09/2010,20.1,9.8,14.9,3.8
29/09/2010,21.1,8.7,14.9,0.2
30/09/2010,22.1,7.2,14.6,0.4
01/10/2010,20.6,14.4,17.5,0
02/10/2010,21.3,11.8,16.5,0.2
03/10/2010,21.2,10.3,15.7,0
04/10/2010,24.3,13.8,19.1,13.2
05/10/2010,24.3,18.1,21.2,0
06/10/2010,23.2,14.5,18.9,0
07/10/2010,21.8,13.1,17.4,0
08/10/2010,19.8,13.4,16.6,0
09/10/2010,18.6,9.8,14.2,0.2
10/10/2010,18.4,6.8,12.6,0
11/10/2010,18.4,9.4,13.9,0
12/10/2010,19.2,8.2,13.7,0
13/10/2010,14.4,11.8,13.1,0.8
14/10/2010,18,11.9,14.9,0
15/10/2010,15.9,10.9,13.4,1
16/10/2010,15.7,9.2,12.4,37
17/10/2010,11.4,10.3,10.9,0.6
18/10/2010,14.2,9.6,11.9,0
